Fre(kHz),Re,Im
-99.945068359375,-0.740555772813365,-0.311094349152264,ZeroPoint:Tj,62,0.01
-99.7543334960938,0.985333680127398,0.962191121666251,Const.;stime,2.95309648,6.4E-07
-99.5635986328125,1.38055644656612,0.528451723566098,Fre.Range:Tau,-100:100,1.5E-05
-99.3728637695313,0.992831515923479,0.649631972088827,FFTSize:DataSize:Firstpul,8192:8192,5E-07
-99.18212890625,0.455793307302829,-0.293213594416662,2p5msF010,Freq.=141410000
-98.9913940429688,-0.0205303121169328,-0.545778755617743
-98.8006591796875,1.20467363829812,-0.321048125736456
-98.6099243164063,1.11471574732885,0.307166626791915
-98.419189453125,0.337664225751037,-0.21756940933426
-98.2284545898438,0.902201328754743,0.702854826572361
-98.0377197265625,0.337979174992562,0.715663248866681
-97.8469848632813,-0.897340332489548,1.7005517616052
-97.65625,0.601774309800232,0.843417396260558
-97.4655151367188,1.13336342554136,2.36426752630044
-97.2747802734375,0.011417740348547,0.463770695427345
-97.0840454101563,1.38879399607616,-0.696510756632999
-96.893310546875,0.524442736456916,-0.750460455547672
-96.7025756835938,0.636739945006787,0.811620141719514
-96.5118408203125,0.746744280609662,1.93510408988985
-96.3211059570313,0.316593057606416,-0.722756374297326
-96.13037109375,1.84909910379081,1.19405117103969
-95.9396362304688,-0.62955602494668,0.92939538168731
-95.7489013671875,0.345109945377563,1.84923546907297
-95.5581665039063,-0.908422681395517,1.0763763635257
-95.367431640625,0.0168301884009827,1.0289548974303
-95.1766967773438,0.0658897299920293,0.276590427625182
-94.9859619140625,0.733201415767361,1.38974049586924
-94.7952270507813,0.483972917028129,0.665060321655243
-94.6044921875,0.439961241137589,0.930320255532385
-94.4137573242188,-1.198967730699,-0.281796615708776
-94.2230224609375,0.662631923898264,2.0149016530448
-94.0322875976563,0.52368410325371,1.15904582827157
-93.841552734375,0.594115696951678,-0.0303005899756547
-93.6508178710938,-0.407346834757598,0.0854997114605138
-93.4600830078125,-0.847604662575394,0.372906599758499
-93.2693481445313,0.704655412745713,1.22404581690004
-93.07861328125,0.379724846242203,1.83706117136979
-92.8878784179688,-1.4990957910654,-0.388301294220231
-92.6971435546875,1.44495803901932,-0.137204703603528
-92.5064086914063,1.47952374766452,0.888604582209497
-92.315673828125,-0.545139003138253,1.97409189713304
-92.1249389648438,-0.0973764778463011,2.70006231679778
-91.9342041015625,1.01135935523707,0.250667035456547
-91.7434692382813,-1.12872897153879,1.3379072108733
-91.552734375,-0.48244011673074,1.33420388754166
-91.3619995117188,0.631742576465503,2.03918616729051
-91.1712646484375,1.12550350716232,0.349576379191581
-90.9805297851563,0.420011631823931,0.0929859560646339
-90.789794921875,-0.790926667345454,0.219995938640197
-90.5990600585938,0.552912610872088,1.63395062953954
-90.4083251953125,0.513948576152705,-0.237094469739163
-90.2175903320313,1.04083327173637,1.66829485059534
-90.02685546875,0.711337962686485,1.06371824070937
-89.8361206054688,0.512305200232311,0.613170079577643
-89.6453857421875,1.02473249335658,1.26282977536528
-89.4546508789063,1.05466707040569,0.59126779556291
-89.263916015625,0.767663843473644,1.13995747683139
-89.0731811523438,-0.432373661242711,0.504484284657724
-88.8824462890625,1.45010573365433,-0.0652950106051098
-88.6917114257813,0.793535162664424,-0.340530941434837
-88.5009765625,1.12707867061577,0.9943742565859
-88.3102416992188,1.40959751300699,-0.605665981133178
-88.1195068359375,1.30032998895847,1.59189762408848
-87.9287719726563,0.77114051821015,1.1281232477952
-87.738037109375,0.417740077307858,0.30752283967322
-87.5473022460938,0.949003579787421,0.493270408239249
-87.3565673828125,0.221482355562028,-0.106843740768407
-87.1658325195313,1.22197319757449,1.14825316418145
-86.97509765625,0.756493611497521,1.18501208708156
-86.7843627929688,1.27318811955658,-0.659053887782356
-86.5936279296875,0.268025466962681,0.757489178728792
-86.4028930664063,-0.748335187085921,1.52816860666405
-86.212158203125,0.590451248766612,0.950409829332909
-86.0214233398438,-1.23157869349997,-0.805764640762901
-85.8306884765625,-1.15022605558714,1.07963217693411
-85.6399536132813,-0.18569569296776,1.00811281903369
-85.44921875,-1.17903844542554,0.0327884468382514
-85.2584838867188,-1.37958556746614,0.712716129951912
-85.0677490234375,-1.01160833289289,0.662599181431331
-84.8770141601563,0.0156640209168347,0.437850010219083
-84.686279296875,1.90708324064108,0.81085241744217
-84.4955444335938,0.51680061731216,0.857307181777616
-84.3048095703125,-0.614604376390738,1.06121089862668
-84.1140747070313,0.0713995872829732,0.775266956715043
-83.92333984375,1.05128619338824,1.29730130215925
-83.7326049804688,-0.0971511893766125,0.668966047272987
-83.5418701171875,1.14337424963611,0.156386316755182
-83.3511352539063,0.261998977007815,1.44523204932319
-83.160400390625,0.130017864816622,0.922685833384917
-82.9696655273438,0.747444479251037,1.10991880860392
-82.7789306640625,0.381878839516212,0.0264055878903405
-82.5881958007813,0.425576981459278,-0.489028121685558
-82.3974609375,-1.10422590398123,-1.09387839465057
-82.2067260742188,0.954943049552621,0.0140295465178931
-82.0159912109375,1.00546654606574,0.507975212166611
-81.8252563476563,0.973778538698286,0.105468486583037
-81.634521484375,0.679583030510278,1.9194573813201
-81.4437866210938,-0.0866760453294827,1.42339243574347
-81.2530517578125,0.524901907755134,2.08824089192899
-81.0623168945313,-0.293649750835727,0.710393497547151
-80.87158203125,-0.463593053270042,-0.429180807343708
-80.6808471679688,0.836263791721723,1.55990097129809
-80.4901123046875,0.0189362391723973,0.735793828909906
-80.2993774414063,0.988868760119629,2.74016672751783
-80.108642578125,-0.962470682517092,0.696420181744329
-79.9179077148438,-0.121276852286257,0.203182653766104
-79.7271728515625,0.974977977997876,0.823460968089075
-79.5364379882813,-0.180300105418977,0.866259785398894
-79.345703125,-0.155187067003579,0.759724288431848
-79.1549682617188,-0.0159692874199611,-1.37408123397272
-78.9642333984375,0.923151152158353,1.64032054797836
-78.7734985351563,1.49083605125766,0.189104501817399
-78.582763671875,0.123708102525985,0.936683003503102
-78.3920288085938,-0.702681913042334,0.874423661761899
-78.2012939453125,-0.586819393771374,0.555757734757021
-78.0105590820313,-0.170703173509602,0.553302246526307
-77.81982421875,2.15473269052283,0.0614789902860655
-77.6290893554688,-0.304424903147953,2.62159249205654
-77.4383544921875,-0.0112359944360816,0.539578913546406
-77.2476196289063,-0.0157027222047081,2.7849403707157
-77.056884765625,1.42591473209105,1.27135861636941
-76.8661499023438,-0.328425381966274,0.823372933818503
-76.6754150390625,1.45431021294287,0.286958579021601
-76.4846801757813,-1.75073138162465,0.992672367804855
-76.2939453125,0.170083326444423,-0.073563701785146
-76.1032104492188,0.900308265777649,1.28798536654004
-75.9124755859375,0.653204564928916,-0.408799943830671
-75.7217407226563,0.586902571496375,-0.0835521999996338
-75.531005859375,-0.199215215210296,-0.364809938180158
-75.3402709960938,-0.18604297003082,1.15648509003762
-75.1495361328125,-0.670044440983519,0.369656119058116
-74.9588012695313,-0.457190341986966,1.04686480925709
-74.76806640625,0.0377195361652872,0.132244088529781
-74.5773315429688,-0.303383774792322,1.13686243103065
