Fre(kHz),Re,Im
-149.917602539063,1.23136948684562,-0.137699456184811,ZeroPoint:Tj,63,1.3
-149.726867675781,0.24714562288604,-0.509720820676405,Const.;stime,-19.44645448,6.4E-07
-149.5361328125,0.394325192111696,0.715471808252757,Fre.Range:Tau,-150:150,1.5E-05
-149.345397949219,0.0209476562378658,0.930977979824675,FFTSize:DataSize:Firstpul,8192:8192,4.5E-07
-149.154663085938,1.07664417743112,0.19140592453784,40kspinF6666,Freq.=141410000
-148.963928222656,0.888381818731442,1.37407145934479
-148.773193359375,-0.785492368016531,1.58863062570964
-148.582458496094,0.00726391277979309,0.640180726483582
-148.391723632813,-0.311827880725283,0.524371311559531
-148.200988769531,0.45521884001837,0.985937042748631
-148.01025390625,0.164050948953765,1.39218188600432
-147.819519042969,-0.150251265727702,0.530336500548817
-147.628784179688,0.510202465824868,1.97263564538694
-147.438049316406,0.057975599645788,1.3646370269936
-147.247314453125,-0.659397015184071,1.29907560466994
-147.056579589844,0.212094840495425,0.83722082605611
-146.865844726563,0.994655504656731,0.79339277434866
-146.675109863281,0.793260116828436,2.00166005888358
-146.484375,1.16857404425279,0.560400190364327
-146.293640136719,0.725531691967954,1.23162212379285
-146.102905273438,-0.739615409617563,1.44716160795945
-145.912170410156,-0.0692854343093022,0.225818488560463
-145.721435546875,-0.193261987203159,1.82638253678696
-145.530700683594,-0.0199574548202055,0.751660890288652
-145.339965820313,0.528130563538566,0.510747415385382
-145.149230957031,1.49700831692896,0.809036349434157
-144.95849609375,0.731784361221817,1.52057029448097
-144.767761230469,0.871921993116253,2.06561621430263
-144.577026367188,-0.327334368762734,1.11428250810285
-144.386291503906,0.668258392663302,0.525081947635845
-144.195556640625,0.190521646157926,0.705533649478059
-144.004821777344,0.244651672514018,0.661559992635802
-143.814086914063,0.493186779916041,-0.203383008456616
-143.623352050781,0.515050518560072,0.699141635184876
-143.4326171875,0.983063595525129,0.96476053613394
-143.241882324219,0.393547777188568,0.875131862794076
-143.051147460938,1.08779659461502,1.85164389311357
-142.860412597656,-0.0856556172689691,0.679530948458837
-142.669677734375,-0.129775410387137,0.136458512123839
-142.478942871094,0.665747463971805,0.923453031268989
-142.288208007813,0.226295396284869,0.995195037037357
-142.097473144531,-0.253457857113611,0.88916753493783
-141.90673828125,0.339653047636361,0.599460777709046
-141.716003417969,0.478372755805447,1.0898648691967
-141.525268554688,-0.0462926974118748,1.37859076134252
-141.334533691406,1.3423555182117,1.59203576186465
-141.143798828125,0.204021030464305,0.887267590744604
-140.953063964844,-0.0239264363925075,0.476329339994106
-140.762329101563,0.783206758891495,1.8485869005681
-140.571594238281,0.046690917753617,1.10564586909402
-140.380859375,-0.379142991579859,1.02876261630458
-140.190124511719,0.452341787686667,0.80025799292482
-139.999389648438,-0.177575563985636,1.12318437392337
-139.808654785156,-0.134544393552835,0.948082682109598
-139.617919921875,0.175021469473591,1.36825475146086
-139.427185058594,-0.594718600924251,0.517931086591997
-139.236450195313,0.577278771850136,1.85596605020592
-139.045715332031,0.825885748525974,1.08743947120582
-138.85498046875,-0.252206980073055,1.21910079421152
-138.664245605469,-0.018233626813684,1.66756320734782
-138.473510742188,0.544570526107975,0.747444934729981
-138.282775878906,0.131546992014406,1.05951836268852
-138.092041015625,0.512990257153406,1.03281519996743
-137.901306152344,-0.39686157169946,1.90377673629038
-137.710571289063,0.843500721359898,0.354699272302801
-137.519836425781,-0.263596765280794,0.982865443418401
-137.3291015625,-0.376831697196923,1.36242727933635
-137.138366699219,0.544286350464687,1.33289729108265
-136.947631835938,0.931289777664776,1.44259662201289
-136.756896972656,1.2228472969961,1.10066882894243
-136.566162109375,-0.853566002396976,1.12269781760621
-136.375427246094,1.42926935135441,1.54735397501992
-136.184692382813,0.131590324431767,1.7506139354822
-135.993957519531,0.645702596336254,2.11021818266596
-135.80322265625,-0.0718232074558294,0.272119458744583
-135.612487792969,0.00299443905110871,0.648264115152349
-135.421752929688,0.736890030827406,0.920998663063802
-135.231018066406,0.895643916508633,0.925749021284014
-135.040283203125,-0.0238839058854223,1.07145531009949
-134.849548339844,0.121396517305844,2.09771619431704
-134.658813476563,0.417241827295495,1.18537500668291
-134.468078613281,0.69690225085018,1.92072737589449
-134.27734375,-0.350222737806687,1.20508163862512
-134.086608886719,0.670009870893938,0.974478917251133
-133.895874023438,-0.397597914746074,1.37729277504028
-133.705139160156,-0.27709211778988,0.0213494697847731
-133.514404296875,1.1420692432498,1.35519224016235
-133.323669433594,0.780722915834666,0.415398065978213
-133.132934570313,0.533498387618494,1.22688973148108
-132.942199707031,-0.308505273726086,1.74989622352246
-132.75146484375,-0.430983831345639,1.64905985227246
-132.560729980469,-0.42586153849726,1.18757498206926
-132.369995117188,0.917258021772385,0.672308620357468
-132.179260253906,1.0541951328133,0.658867563147435
-131.988525390625,0.342205774481308,2.06856339121713
-131.797790527344,-0.026950453492363,1.31020396018873
-131.607055664063,1.10174694263181,1.33591484949053
-131.416320800781,0.630233693635398,0.504995065320874
-131.2255859375,-1.65897915464044,0.504919378824739
-131.034851074219,0.866857817981072,1.14983346263729
-130.844116210938,0.76905093285908,1.79204784799178
-130.653381347656,0.754153354780474,0.0418552208337746
-130.462646484375,0.180607494269276,0.453091829820005
-130.271911621094,-0.234625866186014,1.42280251962168
-130.081176757813,0.501522050831207,1.69590691144081
-129.890441894531,1.78763011702719,1.35340795378416
-129.69970703125,0.120078632769568,1.84264683270913
