Fre(kHz),Re,Im
-149.917602539063,0.037284165653242,0.984878949660637,ZeroPoint:Tj,63,3
-149.726867675781,-0.450812707433805,-0.332433475154409,Const.;stime,-20.4517639199999,6.4E-07
-149.5361328125,0.361903155682145,0.113254856837798,Fre.Range:Tau,-150:150,1.5E-05
-149.345397949219,-1.00699902798253,1.32290196736028,FFTSize:DataSize:Firstpul,8192:8192,5E-07
-149.154663085938,0.676649583900497,0.115549127513894,70k3fidF6666,Freq.=141410000
-148.963928222656,-0.192952239351269,1.56173405362511
-148.773193359375,0.291528384206684,0.533262383998864
-148.582458496094,0.474003224280135,0.17795152577114
-148.391723632813,-1.70871355967246,0.270513520878096
-148.200988769531,-0.422393255342947,0.718672090602021
-148.01025390625,0.727502738378515,0.499158864333553
-147.819519042969,0.592265507780163,1.54673710608668
-147.628784179688,0.921982365076866,1.06238190568008
-147.438049316406,1.38268244355326,-0.718476272746036
-147.247314453125,0.702582246915749,0.310504744279459
-147.056579589844,0.196441025172388,0.717802024507461
-146.865844726563,-0.549663603617673,0.396516331583483
-146.675109863281,-0.214352926117482,1.87943876244692
-146.484375,1.10724537985552,0.456773463489602
-146.293640136719,-0.0328777980327327,0.19976523796087
-146.102905273438,0.268332960336721,0.789333563966921
-145.912170410156,-0.952798431629042,0.531072914494013
-145.721435546875,0.161887898059125,1.34496787660097
-145.530700683594,0.0901849608753776,0.602974126729308
-145.339965820313,0.747759724397242,-0.200131707100414
-145.149230957031,0.416868268202839,0.0232321193909317
-144.95849609375,-1.26133310701446,1.50743492471106
-144.767761230469,-0.437447259087853,0.342824482235881
-144.577026367188,0.162345952871951,0.979166749776541
-144.386291503906,-0.892878293533227,0.705184001896562
-144.195556640625,0.0208760479486088,2.68928932087238
-144.004821777344,-0.695162928349588,0.466784183488288
-143.814086914063,-0.580884817032751,0.370752005023392
-143.623352050781,0.085129451866252,-0.176387136015038
-143.4326171875,0.314379595588801,0.518246561449713
-143.241882324219,1.52228981414209,1.8234653666169
-143.051147460938,0.914590908025101,1.02200572630883
-142.860412597656,0.330794034901592,1.71123210929941
-142.669677734375,0.214854707677661,0.823862419811737
-142.478942871094,0.661082095576686,-0.587752615670654
-142.288208007813,0.698119136323589,-0.0862275745148675
-142.097473144531,0.0536928136428344,1.04388665138407
-141.90673828125,0.347896238652538,-0.0496077815874686
-141.716003417969,0.521173063580313,0.225597807878537
-141.525268554688,0.150275998445937,1.33768967746117
-141.334533691406,0.0561063388995639,0.749563968562078
-141.143798828125,1.47775722022813,0.694028168295641
-140.953063964844,0.139935020649946,1.90381059804483
-140.762329101563,1.5000416092101,1.48306645170032
-140.571594238281,-0.476104413930489,0.426121946955767
-140.380859375,0.9026900957927,0.997587648457517
-140.190124511719,0.789960929952334,0.782150189884686
-139.999389648438,-0.261678416292992,0.335843919541193
-139.808654785156,-1.10795693892635,1.59373757103173
-139.617919921875,-1.17833130148215,1.13731107905879
-139.427185058594,0.631685442221838,-1.13907799717323
-139.236450195313,-0.262256915943201,2.1885111371685
-139.045715332031,-0.758790164663851,0.548103923983469
-138.85498046875,0.55495098126042,0.0917129916243549
-138.664245605469,0.488272592360103,0.151893986811932
-138.473510742188,0.105105113688573,-0.341332271677702
-138.282775878906,0.941496460921446,0.7744149509755
-138.092041015625,0.152660748123088,0.864135116697182
-137.901306152344,-1.42089122254183,0.666746341521072
-137.710571289063,1.04722632800567,0.46987260163306
-137.519836425781,-0.317491052510453,0.728063955865601
-137.3291015625,-0.351474498081536,1.1039167388229
-137.138366699219,0.916075409626488,0.941494830017812
-136.947631835938,1.17274019627864,1.75029772466104
-136.756896972656,-0.80533338824476,1.39066116829106
-136.566162109375,0.607765859377114,-0.148843262194413
-136.375427246094,0.600677001541531,0.983250261386423
-136.184692382813,0.0357188392598355,-0.185704564244643
-135.993957519531,0.11907252816285,0.466838319790077
-135.80322265625,0.129753923282696,1.69071826421688
-135.612487792969,1.30280293539044,0.618132260687958
-135.421752929688,0.547266505600509,0.202388593572646
-135.231018066406,-0.090725719255623,1.44463626650192
-135.040283203125,0.832270672140501,0.351172476551173
-134.849548339844,1.10193980181298,0.415500753639711
-134.658813476563,0.318185001548396,0.170044439485302
-134.468078613281,0.449174518461867,0.463667567371772
-134.27734375,0.154908036589772,1.30543992350503
-134.086608886719,-0.0455614997510879,1.41206687976222
-133.895874023438,-2.08481288694104,0.800927957183159
-133.705139160156,0.0275128051938953,1.60416968620612
-133.514404296875,-0.0348984724508467,1.61656566591586
-133.323669433594,-0.477762438375031,-0.71915324108995
-133.132934570313,0.249197013256117,0.682120913119103
-132.942199707031,0.858066522861063,0.674665508832519
-132.75146484375,0.921718789919329,1.52274760542951
-132.560729980469,0.358117912126205,0.248963792690421
-132.369995117188,0.723493953187279,0.0757310772634234
-132.179260253906,0.0627035622568614,1.84235927174372
-131.988525390625,0.447049463565295,0.941864050765516
-131.797790527344,0.140636513363428,1.35545341194839
-131.607055664063,0.928865726999178,0.559904528090724
-131.416320800781,-0.277984313344718,0.136596983818374
-131.2255859375,0.190713358315547,1.33892589216509
-131.034851074219,-0.130896812951714,0.784087664990679
-130.844116210938,0.189824896288878,0.0568285324684959
-130.653381347656,-1.33111672337617,1.24964103593544
-130.462646484375,0.818193699312167,1.51379567199732
-130.271911621094,0.0507473160572975,0.113924306248613
-130.081176757813,0.622437433169381,0.383320192148028
-129.890441894531,-0.113095309624703,0.586715587146696
-129.69970703125,0.360716642693042,2.4243123818132
-129.508972167969,-1.04526923799119,1.50117613978374
-129.318237304688,-0.310889765115516,0.63304643837366
-129.127502441406,0.74053087760561,1.95251939724767
-128.936767578125,0.439107895999827,-0.134142400852761
-128.746032714844,0.571633972950455,0.90708326799362
-128.555297851563,1.33756514067147,0.651275870415495
-128.364562988281,0.391219640940065,-0.284397812113463
-128.173828125,0.529941490296582,1.31495091973903
-127.983093261719,-0.27603204407978,1.31530396213377
-127.792358398438,0.100399791332124,1.20965356083856
-127.601623535156,0.560301028046188,1.68762585948639
-127.410888671875,-0.0969021028720811,0.560332752292632
-127.220153808594,0.114341779296474,1.83399907226978
-127.029418945313,0.438842106895415,0.964491354656194
-126.838684082031,0.901266131241083,2.22683512360992
-126.64794921875,-0.12525260773376,1.92832172029981
-126.457214355469,1.2749344367656,2.63474569073666
-126.266479492188,1.67801333008912,-0.742772178530622
-126.075744628906,0.524130609464502,1.94634741893376
-125.885009765625,-0.289705871047422,0.648137852164408
-125.694274902344,-0.878150646826539,1.82574842974529
-125.503540039063,0.0963473993340401,-1.02213267392792
-125.312805175781,-0.661786340638859,0.185534847556058
-125.1220703125,0.0773453458909561,2.14446931463664
-124.931335449219,1.96548456569398,0.414246845619061
-124.740600585938,-0.529849502229262,-0.110979472241842
-124.549865722656,1.29284297124501,0.50487166433431
-124.359130859375,1.44836281062055,1.11755201517446
-124.168395996094,-1.16966758345428,0.846067442263305
-123.977661132813,0.169817868393999,-0.432929090129784
-123.786926269531,-0.011331375873161,0.767169560784949
-123.59619140625,0.271117954022736,0.916228347578465
-123.405456542969,-1.12446722339931,1.21797743062656
-123.214721679688,-0.0694922946988719,0.69485118884266
-123.023986816406,-0.32330481509584,0.775352511751354
-122.833251953125,0.775856732817572,-0.20960494517013
