Fre(kHz),Re,Im
-149.917602539063,0.408162036248281,1.81850734300477,ZeroPoint:Tj,63,1.3
-149.726867675781,0.329119162051552,0.947357826673594,Const.;stime,-19.38362264,6.4E-07
-149.5361328125,0.162446500965602,1.19155751869786,Fre.Range:Tau,-150:150,1.5E-05
-149.345397949219,0.275262872110707,1.33450771207588,FFTSize:DataSize:Firstpul,8192:8192,4.5E-07
-149.154663085938,0.205351575199693,0.936333052451492,12kspin_2F6666,Freq.=141390000
-148.963928222656,0.010765850640834,1.15797637656587
-148.773193359375,0.54618130313947,0.970201207087915
-148.582458496094,0.341171776010574,1.23924741116915
-148.391723632813,-0.145630909532118,0.712139748087737
-148.200988769531,0.71092485859312,1.0626515415383
-148.01025390625,0.530735709448682,1.74685182995569
-147.819519042969,0.481064360781244,1.87879218986418
-147.628784179688,0.507634910312253,1.27129924731356
-147.438049316406,0.782301026819401,1.25594005820433
-147.247314453125,0.55667569217811,1.61727894290841
-147.056579589844,0.213554031938137,1.88583457562273
-146.865844726563,0.455334803252257,1.42888042716023
-146.675109863281,0.416916612732921,1.22971367502552
-146.484375,0.332766995414667,1.42094822163405
-146.293640136719,0.37048147785187,1.41000052646219
-146.102905273438,0.385624239819188,1.62181800837767
-145.912170410156,1.02369898250182,1.3827530297445
-145.721435546875,0.262849541591792,1.22672275047169
-145.530700683594,0.382222768213674,1.46021046184012
-145.339965820313,0.361195295473031,0.853060757500982
-145.149230957031,0.612296951730618,0.793328001816406
-144.95849609375,0.168294878770223,0.65571560202513
-144.767761230469,0.132377396065504,1.55973623307719
-144.577026367188,0.255793954219503,1.30114051414266
-144.386291503906,0.488246650808728,1.48615002311024
-144.195556640625,0.641579965592361,1.62348063205334
-144.004821777344,0.201794946335544,1.42385904273218
-143.814086914063,0.479235551179589,1.51991116078869
-143.623352050781,0.113335238101466,1.20902441362514
-143.4326171875,0.337077948339328,1.48377745464007
-143.241882324219,0.482957511762843,1.26457535692211
-143.051147460938,0.537847792441628,1.84527965845883
-142.860412597656,0.123758860019517,1.70648229665479
-142.669677734375,0.489781448568749,1.56415635093481
-142.478942871094,0.0396893003129019,1.49585634832468
-142.288208007813,0.0504577415928826,1.48022932858495
-142.097473144531,0.127064097016537,1.62222918269412
-141.90673828125,0.697746536715146,1.61503225426802
-141.716003417969,0.294665167502546,1.06437014953214
-141.525268554688,0.276068763845887,1.43967317213486
-141.334533691406,0.107448000283818,0.832205365213807
-141.143798828125,-0.051716244058652,1.71019193845145
-140.953063964844,0.125191599975296,1.46843199279612
-140.762329101563,0.953657295536866,1.4488861705938
-140.571594238281,-0.212321287525768,1.4786021530538
-140.380859375,0.751703281867119,1.58216994630563
-140.190124511719,0.739636030642414,1.37791056910146
-139.999389648438,0.282638005664048,1.4719893243707
-139.808654785156,-0.152376750333198,1.19318498504084
-139.617919921875,-0.176996232399022,1.23354556504451
-139.427185058594,0.0338765000437606,1.89676882232413
-139.236450195313,0.643911421467953,1.21681310307365
-139.045715332031,0.299485728003594,1.38711249646125
-138.85498046875,0.237627935633244,1.11962237746103
-138.664245605469,0.158826177241765,2.1013054727868
-138.473510742188,0.952627051408477,1.36110537268029
-138.282775878906,0.410375387054824,1.07481575062512
-138.092041015625,0.764334081565254,1.9028119367672
-137.901306152344,0.607351874380788,1.60932554544768
-137.710571289063,0.45709581281791,1.54524393438277
-137.519836425781,0.254331522462699,1.21478360493101
-137.3291015625,0.338244240905724,1.6314556909666
-137.138366699219,0.15067247548816,1.34838816364884
-136.947631835938,0.354047106244488,1.1118616667395
-136.756896972656,0.294350424451393,1.2638269875416
-136.566162109375,0.695656408475676,1.52460494685704
-136.375427246094,0.384838297983944,1.33810356550751
-136.184692382813,0.295704133102258,1.51811048835442
-135.993957519531,0.10609477384403,1.59930915604661
-135.80322265625,0.565241511390973,1.1952174267397
-135.612487792969,0.197266729335,1.82394583082505
-135.421752929688,0.207361915613168,1.47020131942676
-135.231018066406,0.210130169349954,1.92197863414057
-135.040283203125,0.448742239029814,1.51434687851788
-134.849548339844,0.466595929615457,1.23697841804037
-134.658813476563,0.478800654793492,1.5267414415858
-134.468078613281,0.479063025538952,1.11575187058432
-134.27734375,0.0160865349186482,1.42811752281915
-134.086608886719,0.416651193214923,1.35444626294546
-133.895874023438,0.148489227939775,1.79434367412097
-133.705139160156,0.368842413218274,1.19481775007397
-133.514404296875,-0.0793561294018716,1.1428292818827
-133.323669433594,0.202978553950547,1.22416970355525
-133.132934570313,0.189679755528875,1.277640889118
-132.942199707031,0.769788163582692,1.58509218725989
-132.75146484375,0.0935241767145751,1.34142179669046
-132.560729980469,0.105757622418582,1.62121102548236
-132.369995117188,0.536999104187773,1.23593999960808
-132.179260253906,0.29335490789102,1.52706949259637
-131.988525390625,0.612038148301603,1.55978703502614
-131.797790527344,1.18731740599527,1.41623375806136
-131.607055664063,0.499080450533381,1.50132013420645
-131.416320800781,-0.0308440128875824,1.6378783063286
-131.2255859375,-0.0424467928222515,1.47344566853175
-131.034851074219,0.73177184707717,1.60359839470413
-130.844116210938,0.0107034714695059,1.64260919896582
-130.653381347656,0.744621062830992,1.6665249132913
-130.462646484375,0.657243356574608,1.67385238209417
-130.271911621094,0.581508874059215,1.30364152569043
-130.081176757813,0.137976627848513,1.28201116547112
-129.890441894531,0.206248590881894,1.53428785102652
-129.69970703125,0.316014636901111,1.84173798190297
-129.508972167969,0.0331305504571271,2.13899037978352
-129.318237304688,0.664589284171352,1.80570069182096
-129.127502441406,0.429531611693541,1.7781295248918
-128.936767578125,0.318459060760284,1.78696957095633
-128.746032714844,0.992490847502434,2.0054726206681
-128.555297851563,0.522800051765119,1.90248935094846
-128.364562988281,0.580382133853809,1.97087756874227
-128.173828125,0.22940608545131,1.12550540051424
-127.983093261719,0.0207389429394644,1.77645149454606
-127.792358398438,0.707804633863587,1.49543673395507
-127.601623535156,0.0445739531258629,1.71098424549689
-127.410888671875,0.310277589277411,1.87497790219702
-127.220153808594,0.502841799038175,1.65511635437444
-127.029418945313,0.10762196153175,2.00764293398957
-126.838684082031,0.569043590976485,2.0073280769857
-126.64794921875,0.0793052234530434,1.62618326705143
-126.457214355469,0.0185630366703311,1.73341476839886
-126.266479492188,0.0991325633555001,1.73599240103597
-126.075744628906,0.577420547554088,1.806504414547
-125.885009765625,0.212861207951933,1.75766211871364
-125.694274902344,0.084752025472982,2.23158206871746
-125.503540039063,0.714451934986615,1.58848616823277
-125.312805175781,0.43766920438513,1.11126841895867
-125.1220703125,0.308287880534543,1.13620460597604
-124.931335449219,0.301188554292123,1.80886793181821
-124.740600585938,0.506527975544011,1.32867102561185
-124.549865722656,0.16525105306643,1.69836387889704
-124.359130859375,0.419797626882601,1.55303149166884
-124.168395996094,0.444034668271432,1.28731299717241
-123.977661132813,0.0257805276161038,1.81371746880219
-123.786926269531,0.77962199890168,1.06621888556525
-123.59619140625,0.388197034449772,1.42838407884778
-123.405456542969,0.713905043731025,1.5643473610213
-123.214721679688,0.210028523962702,1.65302736939428
-123.023986816406,0.386346721125315,1.31519148814697
-122.833251953125,0.154061712672628,2.18985456741528
-122.642517089844,0.0595396358378587,1.89222949651572
-122.451782226563,-0.192002294114753,1.55684224315
-122.261047363281,0.331930112520854,1.95916351025569
-122.0703125,0.321864115318584,1.52970238309588
-121.879577636719,0.833731867592214,1.89261744723209
-121.688842773438,0.39068995183428,1.8603490559808
-121.498107910156,0.578489638264314,1.5500328266536
-121.307373046875,0.126607351831121,1.83557593247371
-121.116638183594,0.476693170596433,1.21877186082669
-120.925903320313,0.312070981822552,1.85855030026586
-120.735168457031,-0.204882063713654,1.18023332146231
-120.54443359375,0.516626091924358,1.73740135845953
-120.353698730469,0.54474651781261,1.8442599585957
-120.162963867188,0.619073216972653,1.9609354613911
-119.972229003906,0.600249786191724,1.85522057432856
-119.781494140625,0.0227411736988459,1.71359906535587
-119.590759277344,0.82092694633493,1.95143423256158
-119.400024414063,0.141993293242558,1.44001611016816
-119.209289550781,0.261392590606658,1.77281437740906
-119.0185546875,0.467240308560984,1.9523970505432
-118.827819824219,0.283866995498391,1.6706234505026
-118.637084960938,0.243673946977464,1.81693981614519
-118.446350097656,-0.0890383439905915,1.65457117007867
-118.255615234375,0.504169161622365,1.70806941762447
-118.064880371094,0.59492254817855,1.61649919686256
-117.874145507813,-0.0416083049628872,1.52517231744859
-117.683410644531,0.474148905280435,1.73134711812937
-117.49267578125,0.929787352285948,2.01724363621864
-117.301940917969,0.152477750030455,1.7186678859728
-117.111206054688,0.187597587921283,1.72651966933862
-116.920471191406,0.273255419777061,1.75149989590651
