Fre(kHz),Re,Im
-99.945068359375,-0.110501336677677,0.52708572689898,ZeroPoint:Tj,62,1.35
-99.7543334960938,-1.30049086569657,-0.234015707260056,Const.;stime,2.76460096,6.4E-07
-99.5635986328125,-0.681842380021227,0.159469762182061,Fre.Range:Tau,-100:100,0.5
-99.3728637695313,0.654157269971646,0.259975368634091,FFTSize:DataSize:Firstpul,8192:8192,5E-07
-99.18212890625,0.22082834465104,0.486860906466174,1109F1350,Freq.=141410000
-98.9913940429688,0.222414620055319,0.243832680091573
-98.8006591796875,-1.07531010132458,0.101746858259846
-98.6099243164063,0.817829519639302,-0.337725823915111
-98.419189453125,-0.533434466504951,-0.0563781968371661
-98.2284545898438,-0.635004421613661,-0.0427976426299425
-98.0377197265625,-1.63163337252387,-0.600442644634327
-97.8469848632813,-0.464694281410688,0.210953972866445
-97.65625,-0.609666305604486,1.35173268592123
-97.4655151367188,-1.63645710328032,1.98032005460861
-97.2747802734375,-0.366368083064602,1.08686349271446
-97.0840454101563,-0.778399249000257,1.17965994310794
-96.893310546875,-1.63960414993062,-0.0649379438374592
-96.7025756835938,-0.227071166093055,0.813467294529767
-96.5118408203125,-1.81307244663639,0.535186879812583
-96.3211059570313,-1.11924467281937,0.550709363958261
-96.13037109375,-0.823923519901532,0.662794468456858
-95.9396362304688,0.228297012549083,-0.348212663312077
-95.7489013671875,-0.685251472823105,0.601869021585784
-95.5581665039063,-0.653774943595294,0.427382188283075
-95.367431640625,-2.17119776562826,1.23976882936817
-95.1766967773438,-0.938485932469415,1.83913354436848
-94.9859619140625,-0.321472802866966,-0.564186519480379
-94.7952270507813,-2.03855046227054,1.38815838740819
-94.6044921875,-0.690465909633852,2.28689341417897
-94.4137573242188,-0.813281215274115,-0.0778056042186935
-94.2230224609375,-1.16964147899888,0.487282462878103
-94.0322875976563,-0.159043456472479,1.21398457741915
-93.841552734375,-2.61075552833482,0.645530039214901
-93.6508178710938,-1.67579154820044,-0.186410551736632
-93.4600830078125,-0.436074798788771,0.771159511720465
-93.2693481445313,-0.639273757575466,0.943879077536572
-93.07861328125,-1.43334939455391,0.997315840430458
-92.8878784179688,-0.507356965452382,1.50201587586183
-92.6971435546875,-0.238737768705875,0.430126206723546
-92.5064086914063,-0.30966485225006,0.490319943454897
-92.315673828125,-3.20264838433358,1.56968286966813
-92.1249389648438,1.03873430964626,0.654855827528758
-91.9342041015625,-1.78147655073286,0.78839707596843
-91.7434692382813,-1.06945673403257,1.9264672649331
-91.552734375,-0.128694115695128,0.356601977709509
-91.3619995117188,-0.759189039466356,0.583462112403083
-91.1712646484375,-1.50355469784097,1.19660462817764
-90.9805297851563,0.455360085153834,1.49574200056056
-90.789794921875,0.138303963913022,0.945745262674447
-90.5990600585938,-1.31798973496156,1.53821649219436
-90.4083251953125,-1.54552102659946,0.377132072070031
-90.2175903320313,-1.30909223370899,0.197867469526706
-90.02685546875,-0.351988416726321,0.864725948085842
